Census_Year,State_Code,State_Name,Region,Seniors_In_HH,Total_HH,Male_All,Female_All,Households_One,Male_One,Female_One,Households_Two,Male_Two,Female_Two,Households_Three,Male_Three,Female_Three,Households_Four,Male_Four,Female_Four,Households_Five,Male_Five,Female_Five,Households_Six,Male_Six,Female_Six,Households_Seven_Plus,Male_Seven_Plus,Female_Seven_Plus
2001,14,State - MANIPUR  (14),TOTAL,3,"1,267","1,631","2,170",0,0,0,0,0,0,65,73,122,82,106,140,93,106,173,129,162,225,898,"1,184","1,510"
2001,14,State - MANIPUR  (14),TOTAL,4+,85,146,213,0,0,0,0,0,0,0,0,0,1,2,2,5,7,13,6,8,18,73,129,180
2001,14,State - MANIPUR  (14),RURAL,Total,"271,848","52,139","49,693","4,688",618,"1,337","13,188","2,711","3,249","26,679","3,799","3,715","41,369","4,975","4,586","48,714","6,422","5,908","45,470","7,530","7,101","91,740","26,084","23,797"
2001,14,State - MANIPUR  (14),RURAL,None,"194,526",0,0,"2,733",0,0,"8,689",0,0,"20,907",0,0,"33,821",0,0,"39,002",0,0,"34,036",0,0,"55,338",0,0
2001,14,State - MANIPUR  (14),RURAL,1,"53,762","28,444","25,318","1,955",618,"1,337","3,038","1,278","1,760","4,075","2,119","1,956","5,583","3,007","2,576","7,156","3,881","3,275","8,332","4,437","3,895","23,623","13,104","10,519"
2001,14,State - MANIPUR  (14),RURAL,2,"22,676","22,513","22,839",0,0,0,"1,461","1,433","1,489","1,652","1,627","1,677","1,918","1,903","1,933","2,496","2,471","2,521","3,012","2,979","3,045","12,137","12,100","12,174"
2001,14,State - MANIPUR  (14),RURAL,3,826,"1,076","1,402",0,0,0,0,0,0,45,53,82,46,63,75,58,66,108,85,107,148,592,787,989
2001,14,State - MANIPUR  (14),RURAL,4+,58,106,134,0,0,0,0,0,0,0,0,0,1,2,2,2,4,4,5,7,13,50,93,115
2001,14,State - MANIPUR  (14),URBAN,Total,"101,630","20,902","22,416","2,102",206,620,"4,689",955,"1,355","10,567","1,491","1,679","17,197","2,085","2,168","19,744","2,726","3,038","17,393","3,298","3,539","29,938","10,141","10,017"
2001,14,State - MANIPUR  (14),URBAN,None,"68,295",0,0,"1,276",0,0,"2,895",0,0,"8,091",0,0,"13,809",0,0,"15,114",0,0,"11,986",0,0,"15,124",0,0
2001,14,State - MANIPUR  (14),URBAN,1,"23,858","11,515","12,343",826,206,620,"1,278",474,804,"1,802",842,960,"2,559","1,258","1,301","3,537","1,655","1,882","4,025","1,942","2,083","9,831","5,138","4,693"
2001,14,State - MANIPUR  (14),URBAN,2,"9,009","8,792","9,226",0,0,0,516,481,551,654,629,679,793,784,802,"1,055","1,028","1,082","1,337","1,300","1,374","4,654","4,570","4,738"
2001,14,State - MANIPUR  (14),URBAN,3,441,555,768,0,0,0,0,0,0,20,20,40,36,43,65,35,40,65,44,55,77,306,397,521
2001,14,State - MANIPUR  (14),URBAN,4+,27,40,79,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,1,1,5,23,36,65
2001,15,State - MIZORAM  (15),TOTAL,Total,"175,616","24,752","24,203","18,707",526,670,"12,070","1,395","1,695","18,082","2,122","2,156","25,374","2,712","2,508","30,957","3,193","3,037","26,028","3,442","3,391","44,398","11,362","10,746"
2001,15,State - MIZORAM  (15),TOTAL,None,"137,572",0,0,"17,511",0,0,"9,540",0,0,"14,704",0,0,"21,245",0,0,"25,978",0,0,"20,550",0,0,"28,044",0,0
2001,15,State - MIZORAM  (15),TOTAL,1,"27,508","14,149","13,359","1,196",526,670,"1,970",853,"1,117","2,488","1,245","1,243","3,066","1,658","1,408","3,763","1,969","1,794","4,153","2,115","2,038","10,872","5,783","5,089"
2001,15,State - MIZORAM  (15),TOTAL,2,"10,180","10,108","10,252",0,0,0,560,542,578,880,866,894,"1,036","1,019","1,053","1,181","1,175","1,187","1,296","1,285","1,307","5,227","5,221","5,233"
2001,15,State - MIZORAM  (15),TOTAL,3,339,462,555,0,0,0,0,0,0,10,11,19,26,33,45,35,49,56,28,39,45,240,330,390
2001,15,State - MIZORAM  (15),TOTAL,4+,17,33,37,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,3,1,15,28,34
2001,15,State - MIZORAM  (15),RURAL,Total,"86,794","13,309","12,353","9,733",348,356,"5,266",875,944,"8,305","1,199","1,108","11,800","1,443","1,232","14,358","1,668","1,572","12,660","1,824","1,694","24,672","5,952","5,447"
2001,15,State - MIZORAM  (15),RURAL,None,"66,877",0,0,"9,029",0,0,"3,824",0,0,"6,510",0,0,"9,686",0,0,"11,801",0,0,"9,860",0,0,"16,167",0,0
2001,15,State - MIZORAM  (15),RURAL,1,"14,358","7,694","6,664",704,348,356,"1,065",503,562,"1,291",697,594,"1,567",891,676,"1,893","1,007",886,"2,096","1,108",988,"5,742","3,140","2,602"
2001,15,State - MIZORAM  (15),RURAL,2,"5,384","5,376","5,392",0,0,0,377,372,382,496,493,499,533,535,531,645,638,652,690,696,684,"2,643","2,642","2,644"
2001,15,State - MIZORAM  (15),RURAL,3,164,220,272,0,0,0,0,0,0,8,9,15,14,17,25,19,23,34,14,20,22,109,151,176
2001,15,State - MIZORAM  (15),RURAL,4+,11,19,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,19,25
2001,15,State - MIZORAM  (15),URBAN,Total,"88,822","11,443","11,850","8,974",178,314,"6,804",520,751,"9,777",923,"1,048","13,574","1,269","1,276","16,599","1,525","1,465","13,368","1,618","1,697","19,726","5,410","5,299"
2001,15,State - MIZORAM  (15),URBAN,None,"70,695",0,0,"8,482",0,0,"5,716",0,0,"8,194",0,0,"11,559",0,0,"14,177",0,0,"10,690",0,0,"11,877",0,0
2001,15,State - MIZORAM  (15),URBAN,1,"13,150","6,455","6,695",492,178,314,905,350,555,"1,197",548,649,"1,499",767,732,"1,870",962,908,"2,057","1,007","1,050","5,130","2,643","2,487"
2001,15,State - MIZORAM  (15),URBAN,2,"4,796","4,732","4,860",0,0,0,183,170,196,384,373,395,503,484,522,536,537,535,606,589,623,"2,584","2,579","2,589"
2001,15,State - MIZORAM  (15),URBAN,3,175,242,283,0,0,0,0,0,0,2,2,4,12,16,20,16,26,22,14,19,23,131,179,214
2001,15,State - MIZORAM  (15),URBAN,4+,6,14,12,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,1,3,1,4,9,9
2001,16,State - TRIPURA  (16),TOTAL,Total,"663,662","112,534","119,738","23,148","2,053","5,603","50,676","10,641","11,584","101,023","11,944","11,061","150,126","15,563","16,126","135,155","18,718","21,955","90,763","17,642","19,678","112,771","35,973","33,731"
2001,16,State - TRIPURA  (16),TOTAL,None,"475,607",0,0,"15,492",0,0,"33,964",0,0,"82,471",0,0,"123,275",0,0,"100,678",0,0,"60,167",0,0,"59,560",0,0
2001,16,State - TRIPURA  (16),TOTAL,1,"145,284","69,798","75,486","7,656","2,053","5,603","11,199","5,228","5,971","14,212","7,629","6,583","22,123","10,866","11,257","28,410","12,679","15,731","24,060","11,151","12,909","37,624","20,192","17,432"
2001,16,State - TRIPURA  (16),TOTAL,2,"41,435","40,936","41,934",0,0,0,"5,513","5,413","5,613","4,227","4,185","4,269","4,622","4,572","4,672","5,939","5,861","6,017","6,352","6,256","6,448","14,782","14,649","14,915"
2001,16,State - TRIPURA  (16),TOTAL,3,"1,267","1,646","2,155",0,0,0,0,0,0,113,130,209,102,119,187,127,176,205,181,230,313,744,991,"1,241"
2001,16,State - TRIPURA  (16),TOTAL,4+,69,154,163,0,0,0,0,0,0,0,0,0,4,6,10,1,2,2,3,5,8,61,141,143
2001,16,State - TRIPURA  (16),RURAL,Total,"539,219","92,958","97,387","16,611","1,779","4,709","39,585","9,020","9,852","75,706","9,650","9,159","116,419","12,483","12,553","113,188","15,227","17,087","79,085","14,651","16,199","98,625","30,148","27,828"
2001,16,State - TRIPURA  (16),RURAL,None,"385,691",0,0,"10,123",0,0,"25,581",0,0,"60,682",0,0,"95,451",0,0,"85,920",0,0,"53,739",0,0,"54,195",0,0
2001,16,State - TRIPURA  (16),RURAL,1,"117,777","57,257","60,520","6,488","1,779","4,709","9,136","4,233","4,903","11,333","5,977","5,356","16,987","8,514","8,473","22,314","10,292","12,022","19,970","9,313","10,657","31,549","17,149","14,400"
2001,16,State - TRIPURA  (16),RURAL,2,"34,733","34,378","35,088",0,0,0,"4,868","4,787","4,949","3,597","3,563","3,631","3,896","3,871","3,921","4,862","4,810","4,914","5,249","5,180","5,318","12,261","12,167","12,355"
2001,16,State - TRIPURA  (16),RURAL,3,979,"1,251","1,686",0,0,0,0,0,0,94,110,172,83,95,154,92,125,151,126,157,221,584,764,988
2001,16,State - TRIPURA  (16),RURAL,4+,39,72,93,0,0,0,0,0,0,0,0,0,2,3,5,0,0,0,1,1,3,36,68,85
2001,16,State - TRIPURA  (16),URBAN,Total,"124,443","19,576","22,351","6,537",274,894,"11,091","1,621","1,732","25,317","2,294","1,902","33,707","3,080","3,573","21,967","3,491","4,868","11,678","2,991","3,479","14,146","5,825","5,903"
2001,16,State - TRIPURA  (16),URBAN,None,"89,916",0,0,"5,369",0,0,"8,383",0,0,"21,789",0,0,"27,824",0,0,"14,758",0,0,"6,428",0,0,"5,365",0,0
2001,16,State - TRIPURA  (16),URBAN,1,"27,507","12,541","14,966","1,168",274,894,"2,063",995,"1,068","2,879","1,652","1,227","5,136","2,352","2,784","6,096","2,387","3,709","4,090","1,838","2,252","6,075","3,043","3,032"
2001,16,State - TRIPURA  (16),URBAN,2,"6,702","6,558","6,846",0,0,0,645,626,664,630,622,638,726,701,751,"1,077","1,051","1,103","1,103","1,076","1,130","2,521","2,482","2,560"
2001,16,State - TRIPURA  (16),URBAN,3,288,395,469,0,0,0,0,0,0,19,20,37,19,24,33,35,51,54,55,73,92,160,227,253
2001,16,State - TRIPURA  (16),URBAN,4+,30,82,70,0,0,0,0,0,0,0,0,0,2,3,5,1,2,2,2,4,5,25,73,58
2001,17,State - MEGHALAYA  (17),TOTAL,Total,"417,171","53,777","51,507","18,833","1,987","2,447","29,737","3,776","4,437","48,787","4,491","4,617","62,684","5,710","5,360","64,072","6,701","6,148","57,689","7,005","6,262","135,369","24,107","22,236"
2001,17,State - MEGHALAYA  (17),TOTAL,None,"329,864",0,0,"14,399",0,0,"22,996",0,0,"41,194",0,0,"53,344",0,0,"53,224",0,0,"46,509",0,0,"98,198",0,0
2001,17,State - MEGHALAYA  (17),TOTAL,1,"70,107","36,176","33,931","4,434","1,987","2,447","5,269","2,319","2,950","6,102","3,015","3,087","7,658","4,005","3,653","8,914","4,719","4,195","9,163","4,968","4,195","28,567","15,163","13,404"
2001,17,State - MEGHALAYA  (17),TOTAL,2,"16,519","16,516","16,522",0,0,0,"1,472","1,457","1,487","1,467","1,441","1,493","1,635","1,634","1,636","1,872","1,877","1,867","1,949","1,942","1,956","8,124","8,165","8,083"
2001,17,State - MEGHALAYA  (17),TOTAL,3,612,921,915,0,0,0,0,0,0,24,35,37,46,68,70,59,95,82,66,91,107,417,632,619
2001,17,State - MEGHALAYA  (17),TOTAL,4+,69,164,139,0,0,0,0,0,0,0,0,0,1,3,1,3,10,4,2,4,4,63,147,130
2001,17,State - MEGHALAYA  (17),RURAL,Total,"331,955","44,514","40,994","13,601","1,738","2,100","22,744","3,187","3,623","38,063","3,671","3,633","48,496","4,675","4,186","50,581","5,559","4,770","46,542","5,792","4,917","111,928","19,892","17,765"
2001,17,State - MEGHALAYA  (17),RURAL,None,"260,955",0,0,"9,763",0,0,"17,178",0,0,"32,004",0,0,"41,038",0,0,"41,858",0,0,"37,502",0,0,"81,612",0,0
2001,17,State - MEGHALAYA  (17),RURAL,1,"57,049","30,186","26,863","3,838","1,738","2,100","4,322","1,944","2,378","4,835","2,453","2,382","6,088","3,285","2,803","7,161","3,948","3,213","7,422","4,148","3,274","23,383","12,670","10,713"
2001,17,State - MEGHALAYA  (17),RURAL,2,"13,454","13,531","13,377",0,0,0,"1,244","1,243","1,245","1,203","1,188","1,218","1,337","1,338","1,336","1,523","1,540","1,506","1,568","1,568","1,568","6,579","6,654","6,504"
2001,17,State - MEGHALAYA  (17),RURAL,3,458,698,676,0,0,0,0,0,0,21,30,33,33,52,47,36,61,47,49,73,74,319,482,475
2001,17,State - MEGHALAYA  (17),RURAL,4+,39,99,78,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,1,3,1,35,86,73
2001,17,State - MEGHALAYA  (17),URBAN,Total,"85,216","9,263","10,513","5,232",249,347,"6,993",589,814,"10,724",820,984,"14,188","1,035","1,174","13,491","1,142","1,378","11,147","1,213","1,345","23,441","4,215","4,471"
2001,17,State - MEGHALAYA  (17),URBAN,None,"68,909",0,0,"4,636",0,0,"5,818",0,0,"9,190",0,0,"12,306",0,0,"11,366",0,0,"9,007",0,0,"16,586",0,0
2001,17,State - MEGHALAYA  (17),URBAN,1,"13,058","5,990","7,068",596,249,347,947,375,572,"1,267",562,705,"1,570",720,850,"1,753",771,982,"1,741",820,921,"5,184","2,493","2,691"
2001,17,State - MEGHALAYA  (17),URBAN,2,"3,065","2,985","3,145",0,0,0,228,214,242,264,253,275,298,296,300,349,337,361,381,374,388,"1,545","1,511","1,579"
2001,17,State - MEGHALAYA  (17),URBAN,3,154,223,239,0,0,0,0,0,0,3,5,4,13,16,23,23,34,35,17,18,33,98,150,144
2001,17,State - MEGHALAYA  (17),URBAN,4+,30,65,61,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,1,3,28,61,57
2001,18,State - ASSAM  (18),TOTAL,Total,"4,901,623","798,045","758,130","161,643","12,491","23,965","309,191","42,959","47,412","568,329","58,569","56,467","864,068","86,374","78,039","920,041","112,094","103,605","742,396","117,208","111,856","1,335,955","368,350","336,786"
2001,18,State - ASSAM  (18),TOTAL,None,"3,612,468",0,0,"125,187",0,0,"235,036",0,0,"470,306",0,0,"720,941",0,0,"732,954",0,0,"547,398",0,0,"780,646",0,0
2001,18,State - ASSAM  (18),TOTAL,1,"1,031,295","536,795","494,500","36,456","12,491","23,965","57,939","26,871","31,068","81,243","41,847","39,396","122,211","65,418","56,793","158,972","83,844","75,128","161,692","83,743","77,949","412,782","222,581","190,201"
2001,18,State - ASSAM  (18),TOTAL,2,"249,556","248,945","250,167",0,0,0,"16,216","16,088","16,344","16,547","16,423","16,671","20,559","20,474","20,644","27,646","27,554","27,738","32,575","32,444","32,706","136,013","135,962","136,064"
2001,18,State - ASSAM  (18),TOTAL,3,"7,607","10,810","12,011",0,0,0,0,0,0,233,299,400,344,458,574,445,643,692,705,965,"1,150","5,880","8,445","9,195"
2001,18,State - ASSAM  (18),TOTAL,4+,697,"1,495","1,452",0,0,0,0,0,0,0,0,0,13,24,28,24,53,47,26,56,51,634,"1,362","1,326"
2001,18,State - ASSAM  (18),RURAL,Total,"4,195,003","694,424","663,768","115,493","10,426","21,965","250,831","37,442","42,309","461,899","49,339","49,697","704,623","72,353","67,439","789,300","95,465","88,731","661,404","102,357","97,598","1,211,453","327,042","296,029"
2001,18,State - ASSAM  (18),RURAL,None,"3,070,978",0,0,"83,102",0,0,"185,705",0,0,"377,769",0,0,"583,529",0,0,"629,998",0,0,"491,146",0,0,"719,729",0,0
2001,18,State - ASSAM  (18),RURAL,1,"897,230","465,142","432,088","32,391","10,426","21,965","50,501","22,940","27,561","69,417","34,692","34,725","102,701","53,935","48,766","134,801","70,889","63,912","141,171","73,167","68,004","366,248","199,093","167,155"
2001,18,State - ASSAM  (18),RURAL,2,"220,032","219,421","220,643",0,0,0,"14,625","14,502","14,748","14,520","14,398","14,642","18,100","18,020","18,180","24,128","24,028","24,228","28,493","28,377","28,609","120,166","120,096","120,236"
2001,18,State - ASSAM  (18),RURAL,3,"6,245","8,773","9,962",0,0,0,0,0,0,193,249,330,281,375,468,355,509,556,578,782,952,"4,838","6,858","7,656"
2001,18,State - ASSAM  (18),RURAL,4+,518,"1,088","1,075",0,0,0,0,0,0,0,0,0,12,23,25,18,39,35,16,31,33,472,995,982
2001,18,State - ASSAM  (18),URBAN,Total,"706,620","103,621","94,362","46,150","2,065","2,000","58,360","5,517","5,103","106,430","9,230","6,770","159,445","14,021","10,600","130,741","16,629","14,874","80,992","14,851","14,258","124,502","41,308","40,757"
2001,18,State - ASSAM  (18),URBAN,None,"541,490",0,0,"42,085",0,0,"49,331",0,0,"92,537",0,0,"137,412",0,0,"102,956",0,0,"56,252",0,0,"60,917",0,0
2001,18,State - ASSAM  (18),URBAN,1,"134,065","71,653","62,412","4,065","2,065","2,000","7,438","3,931","3,507","11,826","7,155","4,671","19,510","11,483","8,027","24,171","12,955","11,216","20,521","10,576","9,945","46,534","23,488","23,046"
2001,18,State - ASSAM  (18),URBAN,2,"29,524","29,524","29,524",0,0,0,"1,591","1,586","1,596","2,027","2,025","2,029","2,459","2,454","2,464","3,518","3,526","3,510","4,082","4,067","4,097","15,847","15,866","15,828"
2001,18,State - ASSAM  (18),URBAN,3,"1,362","2,037","2,049",0,0,0,0,0,0,40,50,70,63,83,106,90,134,136,127,183,198,"1,042","1,587","1,539"
2001,18,State - ASSAM  (18),URBAN,4+,179,407,377,0,0,0,0,0,0,0,0,0,1,1,3,6,14,12,10,25,18,162,367,344
2001,19,State - WEST BENGAL  (19),TOTAL,Total,"15,839,771","2,772,787","2,909,267","549,375","45,182","135,398","1,139,874","250,042","221,162","2,267,649","263,929","209,948","3,557,780","334,076","343,066","3,061,931","402,345","511,727","2,006,647","391,155","458,491","3,256,515","1,086,058","1,029,475"
2001,19,State - WEST BENGAL  (19),TOTAL,None,"11,240,724",0,0,"368,795",0,0,"778,688",0,0,"1,872,511",0,0,"2,966,998",0,0,"2,276,358",0,0,"1,308,095",0,0,"1,669,279",0,0
2001,19,State - WEST BENGAL  (19),TOTAL,1,"3,589,167","1,735,879","1,853,288","180,580","45,182","135,398","251,168","141,910","109,258","319,633","187,996","131,637","508,428","250,413","258,015","662,243","278,192","384,051","554,872","246,713","308,159","1,112,243","585,473","526,770"
2001,19,State - WEST BENGAL  (19),TOTAL,2,"948,697","940,194","957,200",0,0,0,"110,018","108,132","111,904","72,271","71,788","72,754","78,656","78,400","78,912","118,608","117,059","120,157","136,838","134,303","139,373","432,306","430,512","434,100"
2001,19,State - WEST BENGAL  (19),TOTAL,3,"53,113","76,805","82,534",0,0,0,0,0,0,"3,234","4,145","5,557","3,390","4,680","5,490","4,333","6,275","6,724","6,364","9,099","9,993","35,792","52,606","54,770"
2001,19,State - WEST BENGAL  (19),TOTAL,4+,"8,070","19,909","16,245",0,0,0,0,0,0,0,0,0,308,583,649,389,819,795,478,"1,040",966,"6,895","17,467","13,835"
2001,19,State - WEST BENGAL  (19),RURAL,Total,"11,256,826","1,811,802","1,989,935","341,345","26,618","104,673","760,208","167,849","153,740","1,439,582","151,765","134,979","2,509,237","199,972","213,227","2,302,233","255,310","346,016","1,528,410","267,580","329,651","2,375,811","742,708","707,649"
2001,19,State - WEST BENGAL  (19),RURAL,None,"8,138,762",0,0,"210,054",0,0,"515,967",0,0,"1,200,401",0,0,"2,146,385",0,0,"1,774,187",0,0,"1,026,887",0,0,"1,264,881",0,0
2001,19,State - WEST BENGAL  (19),RURAL,1,"2,465,335","1,156,945","1,308,390","131,291","26,618","104,673","166,893","91,815","75,078","193,041","105,966","87,075","313,910","151,225","162,685","456,688","184,767","271,921","408,866","176,045","232,821","794,646","420,509","374,137"
2001,19,State - WEST BENGAL  (19),RURAL,2,"624,052","614,559","633,545",0,0,0,"77,348","76,034","78,662","44,717","44,111","45,323","47,607","47,021","48,193","69,514","68,026","71,002","89,690","87,481","91,899","295,176","291,886","298,466"
2001,19,State - WEST BENGAL  (19),RURAL,3,"26,727","36,362","43,819",0,0,0,0,0,0,"1,423","1,688","2,581","1,265","1,615","2,180","1,772","2,363","2,953","2,889","3,911","4,756","19,378","26,785","31,349"
2001,19,State - WEST BENGAL  (19),RURAL,4+,"1,950","3,936","4,181",0,0,0,0,0,0,0,0,0,70,111,169,72,154,140,78,143,175,"1,730","3,528","3,697"
2001,19,State - WEST BENGAL  (19),URBAN,Total,"4,582,945","960,985","919,332","208,030","18,564","30,725","379,666","82,193","67,422","828,067","112,164","74,969","1,048,543","134,104","129,839","759,698","147,035","165,711","478,237","123,575","128,840","880,704","343,350","321,826"
2001,19,State - WEST BENGAL  (19),URBAN,None,"3,101,962",0,0,"158,741",0,0,"262,721",0,0,"672,110",0,0,"820,613",0,0,"502,171",0,0,"281,208",0,0,"404,398",0,0
2001,19,State - WEST BENGAL  (19),URBAN,1,"1,123,832","578,934","544,898","49,289","18,564","30,725","84,275","50,095","34,180","126,592","82,030","44,562","194,518","99,188","95,330","205,555","93,425","112,130","146,006","70,668","75,338","317,597","164,964","152,633"
2001,19,State - WEST BENGAL  (19),URBAN,2,"324,645","325,635","323,655",0,0,0,"32,670","32,098","33,242","27,554","27,677","27,431","31,049","31,379","30,719","49,094","49,033","49,155","47,148","46,822","47,474","137,130","138,626","135,634"
2001,19,State - WEST BENGAL  (19),URBAN,3,"26,386","40,443","38,715",0,0,0,0,0,0,"1,811","2,457","2,976","2,125","3,065","3,310","2,561","3,912","3,771","3,475","5,188","5,237","16,414","25,821","23,421"
2001,19,State - WEST BENGAL  (19),URBAN,4+,"6,120","15,973","12,064",0,0,0,0,0,0,0,0,0,238,472,480,317,665,655,400,897,791,"5,165","13,939","10,138"
2001,20,State - JHARKHAND  (20),TOTAL,Total,"4,789,216","784,677","789,758","189,084","16,568","31,355","359,933","76,265","65,445","480,440","50,445","49,564","726,545","64,492","65,066","842,887","83,045","91,208","732,476","95,939","108,849","1,457,851","397,923","378,271"
2001,20,State - JHARKHAND  (20),TOTAL,None,"3,567,834",0,0,"141,161",0,0,"260,548",0,0,"400,562",0,0,"619,370",0,0,"697,428",0,0,"564,560",0,0,"884,205",0,0
2001,20,State - JHARKHAND  (20),TOTAL,1,"884,913","442,928","441,985","47,923","16,568","31,355","57,060","34,264","22,796","60,522","31,040","29,482","85,482","42,689","42,793","117,538","54,999","62,539","132,206","60,139","72,067","384,182","203,229","180,953"
2001,20,State - JHARKHAND  (20),TOTAL,2,"321,588","319,951","323,225",0,0,0,"42,325","42,001","42,649","18,581","18,441","18,721","21,048","20,918","21,178","27,112","26,908","27,316","34,613","34,265","34,961","177,909","177,418","178,400"
2001,20,State - JHARKHAND  (20),TOTAL,3,"13,448","18,863","21,481",0,0,0,0,0,0,775,964,"1,361",600,805,995,755,"1,047","1,218","1,037","1,420","1,691","10,281","14,627","16,216"
2001,20,State - JHARKHAND  (20),TOTAL,4+,"1,433","2,935","3,067",0,0,0,0,0,0,0,0,0,45,80,100,54,91,135,60,115,130,"1,274","2,649","2,702"
2001,20,State - JHARKHAND  (20),RURAL,Total,"3,730,811","627,882","644,731","132,823","13,795","28,580","292,571","66,969","58,402","376,871","40,875","42,268","555,010","51,656","53,974","653,083","65,669","73,030","576,462","75,658","87,279","1,143,991","313,260","301,198"
2001,20,State - JHARKHAND  (20),RURAL,None,"2,746,073",0,0,"90,448",0,0,"205,630",0,0,"310,788",0,0,"468,157",0,0,"537,832",0,0,"442,720",0,0,"690,498",0,0
2001,20,State - JHARKHAND  (20),RURAL,1,"709,589","349,142","360,447","42,375","13,795","28,580","48,511","28,825","19,686","49,690","24,445","25,245","68,618","33,395","35,223","92,477","42,839","49,638","105,441","47,320","58,121","302,477","158,523","143,954"
2001,20,State - JHARKHAND  (20),RURAL,2,"263,590","262,052","265,128",0,0,0,"38,430","38,144","38,716","15,726","15,597","15,855","17,726","17,574","17,878","22,136","21,943","22,329","27,458","27,166","27,750","142,114","141,628","142,600"
2001,20,State - JHARKHAND  (20),RURAL,3,"10,542","14,644","16,982",0,0,0,0,0,0,667,833,"1,168",476,631,797,608,836,988,795,"1,077","1,308","7,996","11,267","12,721"
2001,20,State - JHARKHAND  (20),RURAL,4+,"1,017","2,044","2,174",0,0,0,0,0,0,0,0,0,33,56,76,30,51,75,48,95,100,906,"1,842","1,923"
2001,20,State - JHARKHAND  (20),URBAN,Total,"1,058,405","156,795","145,027","56,261","2,773","2,775","67,362","9,296","7,043","103,569","9,570","7,296","171,535","12,836","11,092","189,804","17,376","18,178","156,014","20,281","21,570","313,860","84,663","77,073"
2001,20,State - JHARKHAND  (20),URBAN,None,"821,761",0,0,"50,713",0,0,"54,918",0,0,"89,774",0,0,"151,213",0,0,"159,596",0,0,"121,840",0,0,"193,707",0,0
2001,20,State - JHARKHAND  (20),URBAN,1,"175,324","93,786","81,538","5,548","2,773","2,775","8,549","5,439","3,110","10,832","6,595","4,237","16,864","9,294","7,570","25,061","12,160","12,901","26,765","12,819","13,946","81,705","44,706","36,999"
2001,20,State - JHARKHAND  (20),URBAN,2,"57,998","57,899","58,097",0,0,0,"3,895","3,857","3,933","2,855","2,844","2,866","3,322","3,344","3,300","4,976","4,965","4,987","7,155","7,099","7,211","35,795","35,790","35,800"
2001,20,State - JHARKHAND  (20),URBAN,3,"2,906","4,219","4,499",0,0,0,0,0,0,108,131,193,124,174,198,147,211,230,242,343,383,"2,285","3,360","3,495"
2001,20,State - JHARKHAND  (20),URBAN,4+,416,891,893,0,0,0,0,0,0,0,0,0,12,24,24,24,40,60,12,20,30,368,807,779
2001,21,State - ORISSA  (21),TOTAL,Total,"7,720,150","1,498,562","1,533,862","384,688","44,170","107,775","815,325","229,026","200,803","1,083,580","168,756","145,702","1,541,834","179,602","164,842","1,494,175","198,742","219,466","1,049,201","200,359","231,445","1,351,347","477,907","463,829"
2001,21,State - ORISSA  (21),TOTAL,None,"5,350,423",0,0,"232,743",0,0,"517,764",0,0,"842,605",0,0,"1,261,012",0,0,"1,143,075",0,0,"696,734",0,0,"656,490",0,0
2001,21,State - ORISSA  (21),TOTAL,1,"1,729,259","854,173","875,086","151,945","44,170","107,775","165,293","97,824","67,469","169,478","97,178","72,300","219,077","117,649","101,428","285,919","133,337","152,582","275,420","123,347","152,073","462,127","240,668","221,459"
2001,21,State - ORISSA  (21),TOTAL,2,"620,156","615,872","624,440",0,0,0,"132,268","131,202","133,334","69,511","69,197","69,825","59,961","59,650","60,272","63,339","62,969","63,709","74,877","74,113","75,641","220,200","218,741","221,659"
2001,21,State - ORISSA  (21),TOTAL,3,"18,714","25,106","31,036",0,0,0,0,0,0,"1,986","2,381","3,577","1,691","2,125","2,948","1,762","2,276","3,010","2,055","2,679","3,486","11,220","15,645","18,015"
2001,21,State - ORISSA  (21),TOTAL,4+,"1,598","3,411","3,300",0,0,0,0,0,0,0,0,0,93,178,194,80,160,165,115,220,245,"1,310","2,853","2,696"
2001,21,State - ORISSA  (21),RURAL,Total,"6,607,249","1,319,683","1,360,618","321,331","40,033","100,470","724,221","213,586","187,877","936,126","153,529","133,814","1,298,930","160,032","147,857","1,276,580","173,567","192,105","904,595","173,826","202,315","1,145,466","405,110","396,180"
2001,21,State - ORISSA  (21),RURAL,None,"4,517,702",0,0,"180,828",0,0,"447,896",0,0,"717,141",0,0,"1,049,198",0,0,"970,675",0,0,"597,544",0,0,"554,420",0,0
2001,21,State - ORISSA  (21),RURAL,1,"1,517,364","744,678","772,686","140,503","40,033","100,470","151,187","89,408","61,779","152,437","86,907","65,530","193,247","103,415","89,832","247,838","115,321","132,517","239,921","106,732","133,189","392,231","202,862","189,369"
2001,21,State - ORISSA  (21),RURAL,2,"555,107","551,265","558,949",0,0,0,"125,138","124,178","126,098","64,738","64,469","65,007","54,888","54,581","55,195","56,440","56,118","56,762","65,268","64,612","65,924","188,635","187,307","189,963"
2001,21,State - ORISSA  (21),RURAL,3,"15,820","21,071","26,389",0,0,0,0,0,0,"1,810","2,153","3,277","1,522","1,892","2,674","1,558","1,995","2,679","1,768","2,298","3,006","9,162","12,733","14,753"
